"rx","tx","ctcss/dsc","omschrijving","plaats","groep"
"438.325000","430.72500","","PI1GRL zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1  <BR>TS: 1 en 2 <BR>TG(s):","Groenlo",""
"438.337500","430.73750","","ON0HAM zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Hamme",""
"438.350000","430.75000","","PI1UTR zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Utrecht stad",""
"438.362500","430.76250","","PI1FRL zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1  <BR>TS: 1 en 2 <BR>TG(s):","Burgwerd",""
"438.362500","430.76250","","ON0APS zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Dendermonde",""
"438.400000","430.80000","88,5","PI1ZLD zendamateur relais","Zierikzee",""
"438.400000","430.80000","","PI1AMS zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Amsterdam",""
"438.400000","430.80000","","PI1DSE zendamateur relais DSTAR","Eindhoven",""
"438.400000","430.80000","","PI1DRA zendamateur relais DSTAR","Drachten",""
"438.412500","430.81250","","ON0PRX zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Brussel",""
"438.425000","430.82500","","PI1UTR zendamateur relais Fusion<BR>Type: Onbekend <BR>CC:  <BR>TS:  <BR>TG(s):","IJsselstein",""
"438.437500","430.83750","88,5","PI2VLI zendamateur relais FM","Vlissingen",""
"438.437500","430.837500","82,5","PI1SNK zendamateur relais","Sneek","Analoog"
"438.4500","438.4500","","PI1PTN Tetra DMO Repeater 1A","Putten","TETRA"
"438.45000","430.8500","","PI6ZTM zendamateur relais TETRA TMO","Den Haag","TETRA"
"438.462500","430.86250","","ON0DP zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Boom",""
"438.47500","430.87500","","PI1VZV Zendamateur DMR / DSTAR/ Fusion repeater ","Vriezenveen","DMR"
"438.50000","430.90000","","PI2ASD 70 cm Radiozendamateur Repeaterstation","Amsterdam","DMR"
"438.5875","438.5875","","Radiozendamateurs","Bolsward","DMR"
"438.600","438.600","","Radiozendamateurs","Bolsward","DMR"
"438.6125","438.6125","","Radiozendamateurs","Bolsward","DMR"
"438.6250","438.6250","","Radiozendamateurs","Bolsward","DMR"
"438.6375","438.6375","","Radiozendamateurs","Bolsward","DMR"
"438.6500","438.6500","","Radiozendamateurs","Bolsward","DMR"
"438.65000","431.05000","131.8","Belrep","Landelijk ","Analoog"
"438.650000","431.05000","","PE1RPO zendamateur relais","Volendam",""
"438.700000","431.10000","","PA1HH zendamateur relais","Purmerend",""
"438.725000","431.12500","79,7","ON0ONZ zendamateur relais","Knokke-Heist",""
"438.737500","431.13750","","ON0LED zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Lede",""
"438.737500","431.13750","110,9","70 cm zendamateur relais","Amsterdam",""
"438.775000","431.17500","","PA0BDC zendamateur relais","Haarlem",""
"438.775000","431.17500","79,7","ON0WL zendamateur relais (DV en FM)","Sint-Niklaas",""
"438.800000","431.20000","131,8","ON0ORA zendamateur relais","Opwijk",""
"438.812500","431.21250","","ON0WRA zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Oudenaarde",""
"438.825000","431.22500","131,8","ON0ZK zendamateur relais","Averbode",""
"438.837500","431.23750","","ON0GAL zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Galmaarden",""
"438.850000","431.25000","131,8","ON0RCL zendamateur relais (FM en DV)","Leuven","Analoog"
"438.862500","431.26250","","ON0LB zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Tongeren",""
"438.900000","431.30000","131,8","ON0LB zendamateur relais","Tongeren",""
"438.912500","431.31250","","ON0HOP zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Vloesberg",""
"438.937500","431.33750","","ON0SEA zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Knokke-Heist",""
"438.950000","431.35000","79,7","ON0DEN zendamateur relais (FM en DV)","Buggenhout",""
"438.962500","431.36250","","ON0MLB zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Genk",""
"438.975000","431.37500","","ON0ESB zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Halle",""
"438.98750","431.38750","C 131,8","ON0AND repeater Antwerpen","Antwerpen","Analoog"
"439.037500","431.43750","","ON0DEN zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Buggenhout",""
"439.050000","431.45000","","ON0LIR zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Lier",""
"439.062500","431.46250","","ON0BAF zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Sint-Truiden",""
"439.075000","431.47500","131,8","ON0WAL zendamateur relais (DV en FM)","Mechelen",""
"439.087500","431.48750","","ON0GRC zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Gent",""
"439.100000","431.50000","131,8","ON0TLO zendamateur relais","Scherpenheuvel - Zichem",""
"439.112500","431.51250","","ON0MLB zendamateur relais (DV en FM)","Genk",""
"439.125000","431.52500","79,7","ON0AST zendamateur relais","Erpe",""
"439.137000","431.53700","","PD2RLD zendamateur relais","Tiel",""
"439.13750","439.13750","","DGPS netwerk","Landelijk","Overige"
"439.137500","431.53750","","PI2RLD zendamateur relais","Franeker",""
"439.137500","431.53750","","PD2RLD zendamateur relais","Tiel",""
"439.150000","431.55000","79,7","ON0OB zendamateur relais","Oudenaarde",""
"439.150000","431.55000","131,8","ON0LN zendamateur relais","Meeuwen-Guitrode",""
"439.16250","439.16250","","DGPS netwerk","Landelijk","Overige"
"439.162500","431.56250","","ON0CK zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Kortrijk",""
"439.175000","431.57500","131,8","ON0BA zendamateur relais","Zaventem","Analoog"
"439.187500","431.58750","","ON0LN zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Meeuwen - Gruitrode",""
"439.187500","431.58750","","ON0MSD zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Moorslede",""
"439.200000","431.60000","131,8","ON0ZK zendamateur relais","Averbode",""
"439.212500","431.61250","","ON0VRN zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Veurne",""
"439.225000","431.62500","131,8","ON0UBA zendamateur relais (DV en FM)","Brussel",""
"439.237500","431.63750","79,7","ON0CK zendamateur relais (DV en FM)","Kortrijk",""
"439.250000","431.65000","79,7","ON0GRC zendamateur relais (DV en FM)","Gent",""
"439.262500","431.66250","","ON0DIL zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Dilbeek",""
"439.287500","431.68750","","ON0LIR zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Lier",""
"439.300000","431.70000","79,7","ON0OST zendamateur relais","Oostende",""
"439.312500","431.71250","","PA1FP zendamateur relais","Hoorn",""
"439.312500","431.71250","","ON0DEN zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Buggenhout",""
"439.337500","431.73750","","ON0BXL zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Brussel",""
"439.350000","431.75000","131,8","ON0AN zendamateur relais","Schoten",""
"439.362500","431.76250","79,7","ON0ONK zendamateur relais (DV en FM)","Geraardsbergen",""
"439.375000","431.77500","79,7","ON0FF zendamateur relais","Moorslede",""
"439.400000","431.80000","","ON0SNW zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Sint-Niklaas",""
"439.412500","431.81250","","ON0OST zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Oostende",""
"439.437500","431.83750","79,7","ON0OSB zendamateur relais (DV en FM)","Brugge",""
"439.450000","431.85000","","ON0DST zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Meldert Lummen",""
"439.450000","431.85000","79,7","ON0VRN zendamateur relais","Veurne",""
"439.462500","431.86250","","ON0DP zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Boom",""
"439.47500","431.87500","","70 cm DMR omzetter","Tielt West Vlaanderen","DMR"
"439.500000","431.90000","","ON0OS zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Oostende",""
"439.86250","439.86250","","DGPS (Rijkswaterstaat)","Landelijk","Analoog"
"440.080000","440.08000","","Winkelbewaking G4S van Meir","Antwerpen",""
"440.180000","440.18000","","Biomedical Primate Research Centre BPRC (bewakingsdienst)","Rijswijk",""
"440.275000","440.27500","","Schermvliegers Onderling","Landelijk",""
"440.31875","440.31875","","Koninklijke Luchtmacht Vliegbasis Woensdrecht (Brandweer Oefen en Trainings Centrum kanaal 1)","Woensdrecht","Analoog"
"440.32500","440.32500","C 131.8","AFAS Circustheater (Techniek)","Scheveningen","Analoog"
"440.75000","440.75000","","Koninklijke Luchtmacht Vliegbasis Woensdrecht (Brandweer Oefen en Trainings Centrum kanaal 2)","Woensdrecht","Analoog"
"440.875000","440.87500","","CityMall 036 <BR>Type: DMR/NXDN <BR>CC: Ran 57 <BR>TS:  <BR>TG(s):","Almere",""
"441.0625","441.0625","","Hulpdienst Brandweer Stabroek","Stabroek","Analoog"
"441.21250","441.21250","C 85.4","Hijskraan","Tilburg","Analoog"
"441.30000","441.30000","","Koninklijke Luchtmacht Vliegbasis Woensdrecht (Brandweer Oefen en Trainings Centrum kanaal 3)","Woensdrecht","Analoog"
"441.95000","441.95000","","Koninklijke Luchtmacht Vliegbasis Woensdrecht (Brandweer Oefen en Trainings Centrum kanaal 4)","Woensdrecht","Analoog"
"442.375000","","","Munitiecomplex brandweer","Ruinen",""
"442.5000","442.5000","","Havenkantoor Muiden","Muiden","DMR"
"442.500000","442.50000","94,8","Rederij Teso (Onboard porto Dokter Wagemaker)","Den Helder/Texel",""
"442.75000","442.75000","C 100.0","Wielerploeg Jumbo Visma","Landelijk","Analoog"
"442.8125","442.8125","103.5","Peterson SBS Plant","Den Helder","Analoog"
"443.500000","443.50000","","ROVA Milieubrengstation","Zwolle","DMR"
"444.13750","444.13750","","Vliegveld Midden Zeeland (Toren + Calamiteiten Organisatie Zeeland Airport)","Arnemuiden","Analoog"
"444.137500","444.13750","","Firma Kuypers<BR>Type: DMR/NXDN <BR>CC:  <BR>TS:  <BR>TG(s): RAN 48","Kessel",""
"444.27500","444.27500","","DGPS netwerk","Landelijk","Overige"
"444.275000","","","RWS DGPS Kooybrug","Den Helder",""
"444.275000","","","Rijkswaterstaat  DGPS zender","Heerenveen?",""
"444.33750","444.33750","","DGPS netwerk","Landelijk","Overige"
"444.40000","444.40000","","DGPS netwerk","Landelijk","Overige"
"444.43750","444.43750","","DGPS netwerk","Landelijk","Overige"
"444.437500","444.43750","","Rijkswaterstaat DGPS zender","Alphen aan den Rijn",""
"444.437500","","","Rijkswaterstaat DGPS zender","IJmuiden",""
"444.437500","","","Rijkswaterstaat  DGPS zender","Friesland",""
"444.600000","444.60000","","BVB (Bas van Buuren) Euroveen BV","Grubbenvorst","DMR"
"444.787500","444.78750","82,5","IGMA Bulk Terminal havenkranen","Amsterdam",""
"444.812500","","","Rijkswaterstaat DGPS zender","Eemshaven",""
"444.812500","","","Rijkswaterstaat DGPS zender","Leek?",""
"445.200000","","","Rijkswaterstaat DGPS zender","Nieuwe Statenzijl",""
"445.400000","","","Rijkswaterstaat DGPS zender","Zoetermeer?",""
"445.487500","","","Rijkswaterstaat DGPS zender","Amsterdam",""
"445.500000","","","Rijkswaterstaat DGPS zender","Schagen?",""
"445.512500","","","Rijkswaterstaat DGPS zender","Amsterdam",""
"445.512500","","","Rijkswaterstaat DGPS zender","Delfzijl",""
"445.525000","","","Datasignaal Pompen en Bruggen Stevin Sluizen","Den Oever",""
"445.525000","","","Rijkswaterstaat DGPS zender","Huisduinen",""
"445.535000","","","Rijkswaterstaat  DGPS zender","Friesland",""
"445.537500","","","Rijkswaterstaat DGPS zender","Alkmaar",""
"445.550000","","","Rijkswaterstaat DGPS zender","Den Helder",""
"445.550000","","","Rijkswaterstaat DGPS zender","Lelystad",""
"445.5625","445.5625","","Plus Supermarkt Caberg (Winkelpersoneel)","Maastricht","DMR"
"445.5625","445.5625","","Leen Bakker (winkelpersoneel)","Hoogeveen","DMR"
"445.56250","445.56250","","Vomar Voordeelmarkt Walt Disneyplantsoen (Winkelpersoneel)","Almere","DMR"
"445.56250","445.56250","","Supermarkt Plus Stephan van Engelen","Waalwijk ","DMR"
"445.56250","445.56250","","Leen Bakker ( winkelpersoneel )","Waalwijk ","DMR"
"445.56250","445.56250","","Erve Asito Stadion / FC Heracles Almelo (EHBO)","Almelo","DMR"
"445.56250","445.56250","C 96.5","Pathé Bioscoop","Arnhem","Analoog"
"445.56250","445.56250","","Jumbo HUB (Sophialaan-Lageweide)","Utrecht","DMR"
"445.56250","445.56250","","Buurtpreventie ","Drunen","DMR"
"445.56250","445.56250","","Centrale Bibliotheek/Bibliotheektheater","Rotterdam","DMR"
"445.56250","445.56250","","Verkeersregelaars","Ede","NXDN"
"445.56250","445.56250","","Roompot Kustpark Egmond aan Zee","Egmond aan Zee","DMR"
"445.56250","445.56250","","Radio Holland Verhuurporto (Kanaal 4)","Landelijk","DMR"
"445.56250","445.56250","","Radio Holland Verhuurporto (Kanaal 1)","Landelijk","DMR"
"445.56250","445.56250","","Leen Bakker Doemere (winkelpersoneel)","Almere Buiten","DMR"
"445.56250","445.56250","","Jos Blom Kraanverhuur","Alkmaar","DMR"
"445.56250","445.56250","","Organik Kimya Netherlands BV","Rotterdam-Botlek","Analoog"
"445.56250","445.56250","","Leen Bakker Belvedere","Maastricht","DMR"
"445.56250","445.56250","","Leen Bakker (winkelpersoneel) Nijbracht","Emmen","DMR"
"445.56250","445.56250","","Nunner Logistics ","Drunen","DMR"
"445.56250","445.56250","","SportPuntGouda locatie Groenhovenbad","Gouda","DMR"
"445.56250","445.56250","","Rederij Doeksen","Harlingen","DMR"
"445.56250","445.56250","","Rederij Doeksen","Terschelling","DMR"
"445.56250","445.56250","","Rederij Doeksen","Vlieland","DMR"
"445.56250","445.56250","","Kuehne en Nagel (Atoomweg)","Utrecht","DMR"
"445.56250","445.56250","","G4S Training & Safety","Ede","DMR"
"445.56250","445.56250","","Leen Bakker (Winkelpersoneel)","Veenendaal","DMR"
"445.56250","445.56250","","Ikea","Groningen","DMR"
"445.56250","445.56250","","Plus van der horst","Elspeet","DMR"
"445.56250","445.56250","","ROVA Milieubrengstation","Amersfoort","DMR"
"445.56250","445.56250","","GGD vaccinatie locatie ","Purmerend","DMR"
"445.56250","445.56250","","Olympia Zwembad","Waalwijk","DMR"
"445.56250","445.56250","88.5","Coop Supermarkt Schouten (Winkelpersoneel)","Uddel","Analoog"
"445.56250","445.56250","","Leen Bakker (winkelpersoneel)","Gouda","DMR"
"445.56250","445.56250","","Vomar Voordeelmarkt Weidevenne/Van Damplein (Winkelpersoneel)","Purmerend","DMR"
"445.56250","445.56250","","Leen Bakker (Winkelpersoneel)","Almelo","DMR"
"445.56250","445.56250","","Onbekend kraanbedrijf","Scheveningen","DMR"
"445.562500","445.56250","","Erve Asito Stadion / FC Heracles Almelo (Stewards)","Almelo","DMR"
"445.562500","445.56250","","Plus Supermarkt  van Ee Constantijn Huijgenstraat (Winkelpersoneel)<BR>Type: DMR/DMR <BR>CC: 2 <BR>TS:  <BR>TG(s): 188","Gouda",""
"445.562500","445.56250","","Landelijk UHF portofoon simplex DMR","Landelijk",""
"445.562500","445.56250","","Klever Boor- en Perstechniek B,V,<BR>Type: DMR/DMR <BR>CC: 14 <BR>TS:  <BR>TG(s):","Benschop",""
"445.562500","445.56250","","Leen Bakker (Winkelpersoneel)","Deventer","DMR"
"445.562500","445.56250","","Plus Supermarkt Vosselman (Winkelpersoneel)","Deventer","DMR"
"445.562500","445.56250","","Plus Supermarkt Savelkoul (Winkelpersoneel)","Maastricht ","DMR"
"445.562500","445.56250","","Equestrian Centre de Peelbergen<BR>Type: DMR/NXDN <BR>CC:  <BR>TS:  <BR>TG(s): Ran 61","Kronenberg","DMR"
"445.562500","445.56250","DCS503","Buigcentrale Steenbergen BV","Hoogeveen","Analoog"
"445.562500","445.56250","DMR CC9","Energiehuis (Interne gebruiker Mainstage)","Dordrecht",""
"445.83750","445.83750","C 88.5","Motorrijschool","Limburg","Analoog"
"445.900000","445.90000","","Zweefvliegveld Venlo (Lierkanaal)","Venlo",""
"445.93750","445.93750","C 107.2","Motorrijschool Stuur Zelf Sint-Truiden","Limburg","Analoog"
"446.00000","446.00000","C 115.0","Pathé Bioscoop","Arnhem","Analoog"
"446.00000","446.00000","","Enviem Oil","Nigtevecht ","NXDN"
"446.00000","446.00000","","Roompot Kustpark Egmond aan Zee","Egmond aan Zee","DMR"
"446.00000","446.00000","","Radio Holland Verhuurporto (Kanaal 5)","Landelijk","DMR"
"446.00000","446.00000","","Afvalstoffendienst ","Den Bosch","DMR"
"446.00000","446.00000","","Radio Holland Verhuurporto (Kanaal 2)","Landelijk","DMR"
"446.00000","446.00000","","Organik Kimya Netherlands BV","Rotterdam-Botlek","Analoog"
"446.00000","446.00000","","IJsselcollege ","Capelle aan den IJssel","DMR"
"446.00000","446.00000","","Roompot Bospark Lunsbergen","Borger","DMR"
"446.00000","446.00000","","ROVA Milieubrengstation","Amersfoort","DMR"
"446.000000","446.00000","DMR CC9","Energiehuis (Interne gebruiker Powerstage)","Dordrecht",""
"446.000000","446.00000","","Tuinland Wilp <BR>Type: DMR/DMR <BR>CC:  <BR>TS:  <BR>TG(s):","Wilp",""
"446.000000","446.00000","","Landelijk UHF portofoon simplex DMR","Landelijk",""
"446.000000","446.00000","","Equestrian Centre de Peelbergen<BR>Type: DMR/NXDN <BR>CC:  <BR>TS:  <BR>TG(s): Ran 62","Kronenberg",""
"446.003125","446.003125","","Rederij Doeksen (Ticketscan)","West-Terschelling","dPMR"
"446.003125","446.003125","","Holiday Inn Express Hotel Almere","Almere-Buiten","dPMR"
"446.003125","446.003125","","Digitale PMR kanaal 1","Landelijk","dPMR"
"446.00625","446.00625","C 94.8","Optisport Bronbad De Lockhorst (Kanaal 1)","Sliedrecht","Analoog"
"446.00625","446.00625","C 94.8","DELA Uitvaartcentrum ( Sparrenburg)","Rosmalen","Analoog"
"446.00625","446.00625","C 67.0","Action Boreelplein (Winkelpersoneel)","Deventer","Analoog"
"446.00625","446.00625","C 114.8","Vuurtoren J.C.J. van Speijk (rondleiders) ","Egmond aan Zee","Analoog"
"446.00625","446.00625","C 94.8","Almelose ruiterdagen","Almelo","Analoog"
"446.00625","446.00625","C 146.2","Washin7 indoor auto wasstraat","Venlo","Analoog"
"446.00625","446.00625","","Tuincentrum Groenrijk ","Tilburg ","Analoog"
"446.00625","446.00625","C 94.8","AFAS Stadion (Horeca)","Alkmaar","Analoog"
"446.00625","446.00625","C 67.0","Motorola CLP446 Portofoon (Kanaal Rood)","Landelijk","Analoog"
"446.00625","446.00625","C 103.5","Aldi Overstad (Winkelpersoneel)","Alkmaar","Analoog"
"446.00625","446.00625","C 67.0","Action De Mare (Winkelpersoneel)","Alkmaar","Analoog"
"446.00625","446.00625","DCS723","Rijschool Butterhuizen","Heerhugowaard","Analoog"
"446.00625","446.00625","","Amsterdamsche Club voor Zweefvliegen","Soest","Analoog"
"446.00625","446.00625","C 67.0","Albert Heijn Rio de Janeirostraat (Winkelpersoneel)","Almere-Buiten","Analoog"
"446.00625","446.00625","C 67.0","Jumbo Heerschap Boshoven (Winkelpersoneel)","Weert","Analoog"
"446.00625","446.00625","","Kruidvat Westermarkt (Winkelpersoneel)","Tilburg","Analoog"
"446.00625","446.00625","C 94,8","Cavente Kinderdorp","Vaassen","Analoog"
"446.00625","446.00625","C 67.0","DekaMarkt Westzijde (Winkelpersoneel)","Zaandam","Analoog"
